Talekhal, 489, 19.202754, 73.530569, 146.000000, 5.000000e-01, 165.057362, 27472.391500, 10
Balegaon, 1193, 17.183328, 75.599999, 144.000000, 5.000000e-01, 162.646707, 27805.671374, 10
Apate, 1911, 19.406534, 73.541744, 143.337265, 5.000000e-01, 161.850785, 27917.851955, 10
Kambe (CT), 6642, 19.462374, 73.615354, 143.017807, 5.000000e-01, 161.467641, 27972.241590, 10
Kambe, 504, 19.462374, 73.615354, 143.017807, 5.000000e-01, 161.467641, 27972.241590, 10
Kambe (CT), 5436, 19.462374, 73.615354, 143.017807, 5.000000e-01, 161.467641, 27972.241590, 10
Kharonda, 2620, 19.955726, 73.098383, 143.000000, 5.000000e-01, 161.446294, 27975.279409, 10
Newade, 658, 21.349324, 74.764859, 143.000000, 5.000000e-01, 161.446294, 27975.279409, 10
Alawe, 351, 19.436462, 73.631545, 143.000000, 5.000000e-01, 161.446294, 27975.279409, 10
Tilonde, 1776, 19.937333, 73.063417, 141.000000, 5.000000e-01, 159.055293, 28320.608334, 10
Parhe, 705, 19.255619, 73.562358, 141.000000, 5.000000e-01, 159.055293, 28320.608334, 10
Atgaon, 2453, 19.499997, 73.333329, 140.169220, 5.000000e-01, 158.065946, 28466.505403, 10
Mandus, 355, 19.423837, 73.619770, 140.000000, 5.000000e-01, 157.864705, 28496.402412, 10
Fangane, 496, 19.317296, 73.669373, 140.000000, 5.000000e-01, 157.864705, 28496.402412, 10
Bopdari, 1543, 20.100765, 73.222089, 139.504440, 5.000000e-01, 157.275911, 28584.308257, 10
Mohghar, 227, 18.928051, 72.820864, 139.000000, 5.000000e-01, 156.677391, 28674.333156, 10
Alkhivali, 491, 19.346757, 73.043294, 138.337860, 5.000000e-01, 155.893025, 28793.342894, 10
TalvaliBargaon, 1229, 19.294284, 73.611481, 138.000000, 5.000000e-01, 155.493351, 28854.439392, 10
Chambharshet, 2441, 19.953791, 73.115936, 137.895111, 5.000000e-01, 155.369348, 28873.458208, 10
