Lenad Kh., 9051, 19.3891, 73.3856, 88.0009, 204.781, 27.079, 0.0598364
Kudavali, 12141, 19.2744, 73.392, 76, 179.1, 27.0789, 0.0446074
Kelni, 12872, 19.264, 73.2795, 70.2137, 167.141, 27.0789, 0.0420741
Pawale, 13348, 19.3002, 73.421, 96, 222.557, 27.079, 0.0405738
Asole, 13805, 19.2715, 73.3296, 73, 172.866, 27.0789, 0.0392306
Shendrun, 20356, 19.3622, 73.3732, 106.561, 246.832, 27.079, 0.0266054
Shei, 25365, 19.3584, 73.3031, 73.0387, 172.945, 27.0789, 0.0213514
