PLACE, POPULATION, LATITUDE, LONGITUDE, ALTITUDE, THROUGHPUT_REQUIRED_PER_USER
Chatale, 1090, 19.077562806000458, 73.0007890710005, 6.285429954528809, 1
Bhadave, 634, 19.839595778000444, 75.23994980500049, 539.9398803710938, 1
Mathane, 649, 18.833327572000428, 74.23332613100052, 600.7816772460938, 1
Vedhi, 1444, 18.33332744100045, 75.96666681800053, 678.879638671875, 1
Manjurli, 102, 19.561520163000466, 72.7749800790005, 8.0, 1
Vitthalwadi, 881, 19.104648996000435, 72.99929713600051, 9.619482040405273, 1
Karwale, 1489, 20.004699627000434, 73.79278822300051, 564.3743896484375, 1
Kharmendi, 0, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Datiware, 490, 19.473840058000462, 72.7561900870005, 8.039003372192383, 1
Khadkawane, 315, 19.79903010600043, 72.9173502270005, 62.41196441650391, 1
Wade, 1376, 19.253419294000423, 72.85847763200053, 10.32721710205078, 1
Velgaon, 1474, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Chilhar, 777, 18.392996646000427, 77.10951590400049, 644.8009033203125, 1
Damkhind, 596, 19.754380162000473, 72.8857603460005, 28.20122146606445, 1
Kondhan, 1804, 19.744760048000444, 72.89149027400049, 16.49266242980957, 1
Awadhan, 1744, 16.408996702000422, 74.14236670200052, 586.7843627929688, 1
Ambhan, 660, 19.71419022900045, 72.89852001600053, 14.1416540145874, 1
Wasaroli, 232, 19.717930218000447, 72.85783001800053, 14.6182746887207, 1
Wakadi, 311, 18.603186495000443, 73.76254640700051, 570.4319458007812, 1
Takwahal, 1646, 19.707380089000424, 72.91981033400049, 17.96060943603516, 1
Sawarkhand, 1274, 19.710970237000424, 72.9291300530005, 9.159050941467285, 1
Karalgaon, 1220, 19.69984031700045, 72.9555000360005, 17.26733207702637, 1
Durves, 2766, 19.192305717000465, 72.97248851500052, 13.54016017913818, 1
Tamsai, 1125, 19.366669745000422, 77.6166659000005, 412.9485778808594, 1
Netali, 388, 19.96427971400044, 73.83345561400051, 584.0896606445312, 1
Kharshet, 688, 19.701640196000426, 72.87454002400051, 19.58049964904785, 1
Wandivali, 544, 19.69783009100047, 72.85398005000053, 7.031068325042725, 1
Maswan, 1667, 19.068640487000437, 72.82285723500053, 7.123041152954102, 1
Gowade, 1042, 19.702389454000468, 72.87781691600048, 23.30207443237305, 1
Vasai, 121012, 19.349998724000443, 72.79999632100049, 9.167498588562012, 1
Tembhi, 3220, 19.74999972900048, 77.83332617400049, 285.0, 1
Kolhapur, 1092, 16.699999379000474, 74.21666860900052, 554.5892944335938, 1
Patilgaon, 1529, 19.43082022000044, 72.76244001200052, 8.620811462402344, 1
Mukkam, 2490, 18.99653708900047, 72.81642886300051, 11.42419815063477, 1
Arnala, 15331, 19.466668871000422, 72.71666821600053, -0.7923257946968079, 1
Satpale, 3751, 19.340380325000467, 72.7923403480005, 2.381979942321777, 1
Kalamb, 5329, 19.049996846000454, 73.94999977300051, 629.2882690429688, 1
Khardi, 1293, 19.583325519000425, 73.38332905800053, 231.9192047119141, 1
Dolivpada, 690, 19.47821002300043, 72.85515030900052, 14.41256618499756, 1
Kopri, 10180, 19.022846255000445, 72.84241855700049, 9.523958206176758, 1
Bhatpada, 2120, 19.469629608000446, 72.8424095580005, 6.264927864074707, 1
Sakawar, 3375, 19.237701229000436, 72.86124770200053, 17.24324417114258, 1
Chimane, 245, 18.477157178000425, 73.82443841500049, 566.94384765625, 1
Hedavade, 683, 19.500620059000425, 72.8761800950005, 6.939435482025146, 1
Khaniwade, 2386, 19.483326393000425, 72.91666646800053, 7.106363296508789, 1
Bhaliwali, 884, 19.488790049000443, 72.90432006000049, 2.004014015197754, 1
Navasai, 1131, 19.860577416000467, 75.36271691100052, 598.20751953125, 1
Bhatane, 4786, 19.216738549000468, 72.9571673740005, 33.44303512573242, 1
Vadghar, 989, 19.293888703000448, 73.0131694050005, 8.238003730773926, 1
Kalambhon, 1081, 19.482310201000473, 72.98115035300049, 13.38918876647949, 1
Ambode, 831, 19.05835798500044, 72.83524110900049, 13.99796009063721, 1
Thane, 15623, 19.199995535000426, 72.96666603200049, 16.59060096740723, 1
Bhiwandi, 431721, 19.29999916100047, 73.06666965700049, 24.20497512817383, 1
Khadaki   Bk., 961, 20.66690009900043, 77.03310024600052, 297.4165649414062, 1
Chimbipada, 1488, 19.339460276000466, 73.00334007600048, 14.96615314483643, 1
Dhamane, 831, 19.79999929200045, 72.81666734200053, 33.40435791015625, 1
Lakhivali, 2024, 19.347140280000474, 73.01492023200052, 14.05387878417969, 1
Paygaon, 2251, 19.300030228000423, 72.98180025900052, 7.412408351898193, 1
Paye, 1919, 18.97495700400043, 72.81378759800049, 9.932991981506348, 1
Brahmangaon, 1424, 20.549997239000447, 74.29999671500053, 498.8088684082031, 1
Firangpada, 671, 19.295480170000474, 73.00013004900052, 1.98844039440155, 1
Tembhavali, 1667, 19.301300145000425, 73.0129900870005, 3.444370031356812, 1
Junandurkhi, 1796, 19.29985013400045, 73.0187000840005, 16.64023017883301, 1
Borpada, 1476, 21.133329975000436, 73.93332875200053, 218.7132415771484, 1
Dahyale, 196, 19.98089009500046, 72.9476602250005, 104.6116485595703, 1
Malodi, 1732, 19.03357780300047, 73.01627862900051, 11.71476078033447, 1
Kalwar, 2978, 19.283845594000468, 73.02511584500053, 9.800981521606445, 1
Dive, 2062, 19.183329014000435, 73.03332761600052, 2.0, 1
Koshimbe, 1092, 20.004432556000438, 73.7545409980005, 604.0532836914062, 1
Hiwali, 883, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Sakharoli, 563, 19.36305018200045, 73.06449003400053, 28.39019393920898, 1
Supegaon, 1224, 18.849998593000464, 76.7666688270005, 441.4993896484375, 1
Lamaj, 515, 17.74999920500045, 73.64999789400053, 645.4408569335938, 1
Awalwate, 829, 19.366720055000428, 73.11796034500048, 28.74769401550293, 1
Vadvali Tarf  Sonale, 98, 19.28887022300046, 73.08492130500053, 21.5377140045166, 1
Dalepada, 684, 19.36716032500044, 73.16265015200048, 19.71859550476074, 1
Vafale, 795, 19.354070008000463, 73.1782201520005, 14.41629695892334, 1
Kurund, 1503, 19.340950150000424, 73.15867027400049, 38.73208999633789, 1
Angaon, 4141, 18.45528911900044, 73.8535283330005, 668.4703369140625, 1
Parivali, 1721, 19.14331318100045, 72.80597499900051, 9.26340389251709, 1
Alkhivali, 491, 19.31859029700047, 73.04699024600052, 11.47261810302734, 1
Kolivali, 2854, 19.322410012000432, 73.05791017400048, 26.26906204223633, 1
Sontakka, 818, 18.517931838000436, 73.8313290860005, 577.231201171875, 1
Vaghivali, 1237, 18.996429099000466, 73.05107854100049, 8.395312309265137, 1
Ashivali, 5, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Zidake, 2729, 19.439620298000477, 73.06917000400051, 30.99932289123535, 1
Ambadi, 3060, 18.597759976000475, 73.77518578500053, 568.8087158203125, 1
Ravadi, 337, 21.141168279000453, 79.0629095640005, 312.2514038085938, 1
Dighashi, 2296, 19.478730019000466, 73.10505012200053, 35.84835433959961, 1
Chinchawali, 632, 18.966668740000443, 73.3333294950005, 44.78666687011719, 1
Eksal, 794, 19.480100305000462, 73.12824033200053, 42.04770660400391, 1
Sagaon, 573, 20.39999854900043, 76.2166691330005, 615.8057250976562, 1
Devchole, 331, 19.491680105000455, 73.15627031800051, 41.72407531738281, 1
Kushivali, 290, 18.48816750000043, 73.86209818000049, 591.881103515625, 1
Shirgaon, 655, 18.491668390000427, 72.96832638400053, 15.91384792327881, 1
Mohandul, 1982, 18.954516194000462, 72.8198652910005, 12.61538410186768, 1
Tungarthan, 0, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Tulshi, 358, 18.514058404000423, 73.85476572300053, 565.9068603515625, 1
Rahur, 914, 20.316665944000476, 77.01666664300052, 478.7107543945312, 1
Kumbharshiv, 747, 19.371000327000445, 73.19102004000052, 17.70281219482422, 1
Bhokari, 1388, 21.166667517000462, 75.36666756000051, 176.8136138916016, 1
Kashivali, 620, 19.346280025000453, 73.0965903010005, 20.62537574768066, 1
Dhamangaon, 1896, 20.666667386000427, 76.0166663810005, 383.5636291503906, 1
Khandape, 1233, 19.02196386500043, 72.8412115480005, 10.52222156524658, 1
Chinchavali  Tarf Sonale, 1138, 19.28887022300046, 73.08492130500053, 21.5377140045166, 1
Vadape, 1623, 19.314500085000475, 73.12152023900052, 19.67974472045898, 1
Borivali  Tarf Sonale, 430, 19.28887022300046, 73.08492130500053, 21.5377140045166, 1
Vahuli, 818, 19.328210056000444, 73.14886010000049, 22.25384140014648, 1
Talavali Tarf Sonale, 1837, 19.28887022300046, 73.08492130500053, 21.5377140045166, 1
Aatkoli, 463, 19.353880304000427, 73.17848032800049, 14.80246734619141, 1
Arjunali, 1580, 19.11885764800047, 72.8427411450005, 27.44498443603516, 1
Dohole, 1644, 19.355190083000423, 73.21171028000049, 12.16513442993164, 1
Kasane, 1546, 19.137046121000424, 72.83289740200053, 7.32867431640625, 1
Koshimbi, 1409, 20.004432556000438, 73.7545409980005, 604.0532836914062, 1
Kalambholi, 430, 19.65253024000043, 73.21120024900051, 58.07699584960938, 1
Janwal, 482, 18.54999671400043, 76.74999780700051, 631.4730834960938, 1
Lonad, 2409, 18.03332556300046, 74.1833265680005, 599.2642822265625, 1
Muthaval, 591, 18.467523226000424, 73.86097523500052, 618.8265380859375, 1
Bapgaon, 892, 19.281879269000456, 73.14471973100052, 10.18650245666504, 1
Elkunde, 725, 19.272600321000425, 73.1312400110005, 19.70524978637695, 1
Gholgaon, 1297, 19.270160145000432, 73.11488022800052, 16.79890632629395, 1
Saravali, 3532, 19.94999798100048, 72.7666677790005, 2.750502586364746, 1
Rajnagar , 831, 18.486129382000456, 73.86064670200051, 593.3631591796875, 1
Ranjnoli, 5618, 19.244100167000454, 73.09001008500053, 2.705497264862061, 1
Pimpalghar, 1736, 19.25613705300043, 73.08935664400053, 10.0, 1
Pimpalner, 2258, 18.04999658300045, 75.29999697700049, 527.2128295898438, 1
Kailasnagar, 707, 19.19823274600043, 72.84671008600048, 16.32195663452148, 1
Gundavali, 2926, 19.12114903200046, 72.85378904800052, 19.06105995178223, 1
Dapode, 3026, 19.24688587400044, 73.03940657700053, 10.07237720489502, 1
Mankoli, 3421, 19.239407538000478, 73.0432987310005, 9.396075248718262, 1
Sarang, 893, 19.08925586200047, 72.83830592200053, 6.864629745483398, 1
Surai, 1661, 18.507776961000445, 72.92249795100048, 12.81301307678223, 1
Anjur, 3807, 19.891116206000447, 75.35897774300054, 596.541015625, 1
Bharodi, 1533, 19.04938939900046, 73.0206882380005, 10.54690456390381, 1
Alimghar, 1345, 19.192750061000424, 73.04221026400052, 2.306948184967041, 1
Kharbav (CT), 5250, 19.28789888500046, 73.02848356600049, 15.87560939788818, 1
Shahapur, 314103, 19.449997850000443, 73.3333294950005, 51.22499465942383, 1
Taharpur, 714, 19.549996977000433, 73.2499968890005, 73.42373657226562, 1
Dimbhe, 397, 19.51757031000045, 73.19427028600052, 76.95048522949219, 1
Vedvahal, 589, 19.509920203000434, 73.20448015700049, 96.91158294677734, 1
Vehlonde, 660, 19.51757031000045, 73.19427028600052, 76.95048522949219, 1
Koshimbade, 1054, 19.474090269000442, 73.18365004100053, 53.88328552246094, 1
Piwali, 649, 18.509446313000467, 73.85910783800051, 569.6650390625, 1
Vandre, 980, 18.391385789000424, 72.9847184300005, 105.9724426269531, 1
Bhorande, 0, 19.33659015100045, 73.68955010600052, 180.0547790527344, 1
Mahuli, 274, 19.46605692500043, 73.24906997200048, 719.1946411132812, 1
Awale, 1461, 19.85388651000045, 75.34351711500051, 574.9656982421875, 1
Karade, 270, 18.876577734000477, 73.16268663700049, 8.352523803710938, 1
Chandroti, 1013, 19.972387994000428, 73.7691068250005, 613.0582275390625, 1
Mamnoli, 608, 19.266666119000433, 73.28332993100048, 64.6960678100586, 1
Savaroli Bk., 1581, 18.49558740700047, 73.81490415600052, 575.9127807617188, 1
Pendharghol, 952, 19.526670072000456, 73.3748500370005, 192.7077484130859, 1
Pundhe, 858, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Cherpoli, 6193, 19.457360332000462, 73.31983005800049, 56.95735549926758, 1
Aware, 1346, 18.512866009000447, 73.8451365780005, 559.6751098632812, 1
Kharivali , 1361, 19.638450114000477, 73.03966011000051, 35.68515777587891, 1
Saralambe, 1873, 18.51052280500045, 73.8285775280005, 573.584716796875, 1
Khutadi, 342, 19.473650354000426, 73.3787000040005, 54.4774055480957, 1
Balwandi, 543, 19.116608935000443, 72.84771908700048, 17.59584426879883, 1
Golbhan, 512, 19.600850198000444, 73.39522030600051, 229.0940551757812, 1
Umbarkhand, 677, 19.45236003600047, 73.18997008100052, 44.61956787109375, 1
Ratandhale, 514, 19.558520129000442, 73.37376021500052, 215.64794921875, 1
Chande, 211, 19.366669745000422, 74.93332901400049, 519.3829345703125, 1
Dalkhan, 1644, 17.854470036000464, 73.18972022700052, 218.2402191162109, 1
Patol, 1857, 18.949799737000433, 72.83479623300053, 12.23263931274414, 1
Susarwadi, 1044, 19.572110155000473, 73.4832801760005, 245.8980255126953, 1
Pingalwadi, 162, 19.560220350000463, 73.48251032400049, 255.5791320800781, 1
Dhakane, 1882, 18.993756336000445, 75.75833980400051, 509.105712890625, 1
Kothale, 1233, 19.449997850000443, 76.1333275290005, 481.8055419921875, 1
Kalbhonde, 997, 19.535050167000463, 73.57159025600049, 291.2197875976562, 1
Palheri, 788, 19.568350235000423, 73.4012200200005, 225.0813598632812, 1
Pachiware, 0, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Kothare, 2138, 19.186595724000426, 72.8466391820005, 16.0, 1
Julawani, 1382, 19.51487031400046, 73.4782902020005, 234.3310089111328, 1
Sakadbav, 1640, 19.210921108000434, 73.10625890300048, 14.97993183135986, 1
Jambhulwad, 665, 19.510860183000432, 73.55046010100051, 265.0948486328125, 1
Roadvahal, 476, 19.551520284000446, 73.55535006200051, 184.2188720703125, 1
Talwade, 999, 18.671449937000432, 73.78564735700053, 599.2008056640625, 1
Hinglud, 404, 19.526480012000434, 73.58245003400049, 287.1319274902344, 1
Gandulwad, 820, 19.52434023100045, 73.5852101800005, 288.6109924316406, 1
Chondhe Bk., 1763, 18.587655160000452, 73.7835618570005, 565.1346435546875, 1
Panchghar, 822, 19.954169894000472, 73.83230923100052, 570.6980590820312, 1
Adivali, 624, 19.207266890000426, 73.1234456190005, 21.74723243713379, 1
Manekhind, 618, 19.429640351000444, 73.51196006800052, 105.0867538452148, 1
Apate, 1911, 19.960086086000445, 73.73832955600051, 654.5303344726562, 1
Lingayate, 536, 19.462020013000426, 73.45956000400048, 106.8628463745117, 1
Kulhe, 493, 19.07677846900043, 73.01039765100052, 5.943735599517822, 1
Shenawe, 1663, 19.448170167000455, 73.43439017700052, 93.22119903564453, 1
Satgaon, 1396, 20.39999854900043, 76.2166691330005, 615.8057250976562, 1
Kasagaon, 930, 19.469050111000456, 73.36838015500052, 57.71804046630859, 1
Dhasai, 2148, 19.266666119000433, 73.5999983310005, 131.7935638427734, 1
Mangaon, 486, 18.23332831500045, 73.28332993100048, 10.74650382995605, 1
Shivaneri, 1176, 19.151908302000436, 72.92763649500051, 47.80991363525391, 1
Kudshet, 610, 19.421550329000468, 73.46120007500053, 97.94515991210938, 1
Narayangaon, 1317, 19.116667429000472, 73.9833283150005, 656.3400268554688, 1
Malegaon, 862, 20.549997239000447, 74.53332800900051, 431.1026000976562, 1
Bedisgaon, 904, 19.088350341000478, 73.29172034700053, 51.66685485839844, 1
Umbhrai, 1314, 19.405210122000426, 73.46567005200052, 89.45950317382812, 1
Asnoli, 3068, 19.18123005500047, 73.34809032300052, 94.08380889892578, 1
Partoli, 546, 19.376420251000468, 73.45518007400051, 70.82295989990234, 1
Pofodi, 401, 19.42235007700043, 73.47663019900051, 110.7338333129883, 1
Kharid, 1022, 19.068335712000476, 72.83445871100048, 12.90492343902588, 1
Kanadi, 969, 19.833327834000443, 76.46666694900051, 480.4748840332031, 1
Kharangan, 825, 20.914400312000453, 78.4747503210005, 294.1914978027344, 1
Chikhalgaon, 1962, 18.45166694000045, 72.93027776100053, 265.3572082519531, 1
Shirvanje, 644, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Nadgaon , 645, 17.46666834700045, 73.61666935200049, 49.68663024902344, 1
Sogaon, 1511, 20.599996802000476, 75.61666987600051, 369.9197692871094, 1
Dahagaon, 1230, 19.49999741300047, 75.18332683000051, 472.414794921875, 1
Sarmal, 956, 18.636218063000456, 73.79085789400051, 566.6674194335938, 1
Bhatsai, 1706, 18.472860199000422, 73.09313006400049, 4.947420597076416, 1
Khativali, 2951, 19.43242007200047, 73.06763030100052, 30.48703002929688, 1
Vehloli, 1697, 19.372400154000445, 73.5143002310005, 82.14315032958984, 1
Pashane, 916, 19.407310040000425, 73.30282001300048, 53.85835647583008, 1
Valshet, 786, 19.419290248000436, 73.30957000300049, 59.25155258178711, 1
Kalambhe, 3707, 19.661470194000458, 73.24912013500051, 68.04281616210938, 1
Vafe, 3760, 19.446330069000453, 73.32439008300048, 52.2342414855957, 1
Sapagaon, 3160, 19.447350131000462, 73.34997028300052, 36.87597274780273, 1
Khutghar, 1205, 19.445080084000438, 73.3528101550005, 44.83348846435547, 1
Hiv, 1404, 18.43846961100047, 73.89557710200052, 682.8057250976562, 1
Nehroli, 875, 19.601900157000443, 73.11941000000053, 47.19522857666016, 1
Jambhe, 785, 19.798560294000424, 73.12099027700049, 89.486572265625, 1
Shendrun, 557, 19.37021018900043, 73.37104028800053, 87.31619262695312, 1
Gokulgaon, 695, 19.21117236900045, 72.87105401100052, 26.54159736633301, 1
Ras, 340, 18.571437312000455, 73.8218871410005, 560.0195922851562, 1
Ambivali , 390, 19.00407842000044, 73.17659940200053, 28.14707374572754, 1
Shere, 1935, 21.371039381000458, 74.24139841400051, 208.2090911865234, 1
Vaveghar, 2481, 19.650720039000475, 73.00810012700049, 47.51941680908203, 1
Khadavali, 5234, 19.345859091000477, 73.21773925200051, 27.0613956451416, 1
Ozarli, 499, 19.320210081000425, 73.21314000300049, 31.14371299743652, 1
Chinchavali, 879, 18.966668740000443, 73.3333294950005, 44.78666687011719, 1
Nadgaon, 1471, 17.46666834700045, 73.61666935200049, 49.68663024902344, 1
Pitambare Nagar, 465, 19.11610752000047, 72.83251072700051, 9.59305191040039, 1
Danbav, 829, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Ushid, 837, 21.235848878000468, 78.90790731800053, 339.1118469238281, 1
Phalegaon, 2263, 19.307930190000434, 73.28055020800053, 33.82043838500977, 1
Utane, 946, 19.283328140000435, 72.7833298000005, 0.155364990234375, 1
Nimbavli, 1071, 19.307300215000453, 73.22008005300052, 18.3530445098877, 1
Vasundri, 1164, 19.296940146000452, 73.21290011500048, 7.425638675689697, 1
Konderi, 759, 19.291690352000444, 73.20473001100049, 22.75560188293457, 1
Guravali, 1841, 19.320755819000453, 73.21300567200052, 30.6256103515625, 1
Dahivali, 647, 19.255997565000428, 72.85250666200051, 23.9516429901123, 1
Mhaskal, 1226, 19.27665031500044, 73.27687001300052, 55.39336013793945, 1
Ghotsai, 2902, 19.71666668700044, 73.6333268730005, 582.6682739257812, 1
Rayate, 2516, 19.249999598000443, 73.2166683470005, 32.57996368408203, 1
Goveli, 1264, 19.24395032500047, 73.26932027600049, 67.85225677490234, 1
Revati, 324, 19.45616680300043, 72.81668984000049, 10.10408973693848, 1
Anakhar, 679, 19.27662006100047, 73.24990030800052, 41.24877166748047, 1
Bapsai, 734, 19.266666119000433, 73.26666791000054, 57.41308212280273, 1
Kolimb, 720, 19.27370010800047, 73.28113035500053, 73.08740234375, 1
Ambarnath, 125011, 19.199995535000426, 73.16666878400054, 43.3027229309082, 1
Nevali, 2496, 19.181038717000433, 73.14205596800053, 23.09427070617676, 1
Kakadwal, 1879, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Kakole, 597, 19.168510249000462, 73.19366024200053, 69.46512603759766, 1
Bohonoli, 927, 19.15744012400046, 73.19101007400053, 77.43265533447266, 1
Shiravali, 600, 18.13332918900045, 73.9833283150005, 601.750244140625, 1
Dhoke, 793, 18.548498347000475, 75.00886831100053, 586.1666259765625, 1
Chirad, 515, 19.06328217300046, 72.8932130010005, 6.752177715301514, 1
Posari, 1279, 18.897460350000472, 73.14785000400053, 40.00341796875, 1
Amboshi, 0, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Kharad, 1030, 19.225337286000467, 73.1234456190005, 20.82410430908203, 1
Kumbharli, 487, 19.12747002700047, 73.14750013600053, 32.92607879638672, 1
Narhen, 1341, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Asode, 0, 19.158068255000444, 72.99333966500052, 1.703411817550659, 1
Burdul, 880, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Usatane, 1197, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Bandhanwadi, 357, 18.870138806000455, 73.10265746400052, 21.58255386352539, 1
Adivali Dhokali  (N.V.), 6910, 19.22270382500045, 72.98231957900049, 14.33761882781982, 1
Chinchpada  (N.V.), 13220, 18.73329282000043, 73.0943416610005, 13.13304233551025, 1
Sai, 1344, 19.77832921500044, 72.69381924300052, 2.047446489334106, 1
Chamtoli, 896, 16.96666821600047, 73.83332962600053, 599.9505004882812, 1
Jambhale, 633, 18.75053941900046, 73.86622620600053, 619.8377685546875, 1
Kanhor, 1633, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Chargaon, 3436, 21.399998811000444, 79.28332700400051, 351.0665893554688, 1
Shil , 616, 19.025388529000452, 72.8424770520005, 8.90758991241455, 1
Indgaon, 844, 19.692790288000424, 73.0335101980005, 50.65079498291016, 1
Savare, 1282, 20.499997676000476, 78.0833284900005, 296.91845703125, 1
Devaloli, 461, 19.128160153000465, 73.2907700450005, 32.49353408813477, 1
Tan, 43, 20.021447141000465, 73.7925497440005, 587.0656127929688, 1
Khuntavali, 0, 19.20626977300043, 73.19959973900052, 29.6436882019043, 1
Bendshil, 943, 19.19555673700046, 72.83949279000052, 12.20031070709229, 1
Goregaon, 1579, 18.16666673000043, 73.29999645200053, 13.60407829284668, 1
Kudsavare, 1172, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Karav, 1757, 19.150828398000442, 72.84929844600049, 10.51955699920654, 1
Dhavale, 1167, 19.45583833200044, 72.81565943200053, 9.921173095703125, 1
Vangani (CT), 12628, 18.994494811000436, 73.1796068640005, 20.93022727966309, 1
Hireghar, 225, 19.280200243000422, 73.29872019100048, 77.48298645019531, 1
Wadu, 107, 19.308570131000465, 73.30855029700052, 34.14001083374023, 1
Anandnagar , 487, 18.625315531000467, 73.84293627300053, 589.7178955078125, 1
Waghivali, 1204, 19.281120292000423, 73.34259031800053, 85.99993133544922, 1
Nadhai, 1116, 18.469939819000444, 73.86393591000052, 615.7833862304688, 1
Sajai, 1489, 19.018486142000427, 72.84116766800048, 7.682857036590576, 1
Malinagar , 905, 17.89692916600046, 75.05293740000053, 487.4700622558594, 1
Fansoli, 1301, 19.228420188000428, 73.38567030700051, 98.43791961669922, 1
Shastrinagar, 1450, 19.008447533000435, 72.8539870300005, 6.440695285797119, 1
Vehare, 474, 19.225090217000457, 73.41504032500052, 91.10244750976562, 1
Bhuwan, 1188, 13.08265787400046, 80.2621656440005, 10.49618625640869, 1
Khateghar, 963, 19.262540291000448, 73.44454025400051, 82.28376770019531, 1
Kalamkhande, 987, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Kondesakhare, 623, 19.261900350000474, 73.46384027700049, 101.2864456176758, 1
Jamghar, 533, 19.603790083000433, 73.10298010200052, 46.17114639282227, 1
Dahigaon, 776, 19.49999741300047, 75.18332683000051, 472.414794921875, 1
Shedali, 804, 19.202506312000423, 72.85360906400052, 19.49030685424805, 1
Manivali Shirvali, 1480, 18.523513367000476, 73.8411482730005, 568.6707763671875, 1
Nhave, 928, 18.949997719000464, 72.96666603200049, 1.578718900680542, 1
Tondali, 842, 17.923590072000422, 73.18915004600052, 69.57360076904297, 1
Borgaon, 884, 16.599995753000428, 74.49999946700052, 556.976318359375, 1
Bhadane, 1354, 19.216738549000468, 72.9571673740005, 33.44303512573242, 1
Sangam, 691, 18.559355884000468, 73.87624681700049, 552.97021484375, 1
Askot, 356, 19.137959540000452, 72.8256755430005, 11.47046375274658, 1
Kisal, 1150, 19.338500008000437, 73.55236034900048, 102.8215026855469, 1
Ojiwale, 380, 19.29869019600045, 73.58478023000049, 117.4505081176758, 1
Shirpur, 424, 21.349999248000472, 74.88332945100052, 163.0, 1
Eklahare, 521, 19.243578667000463, 73.12704979900053, 16.48573303222656, 1
Sonavale, 1164, 19.204679619000444, 72.9851188940005, 8.125210762023926, 1
Songaon, 790, 18.06666760400043, 74.54999903000049, 524.2030639648438, 1
Vidhyanagar, 316, 18.51526879600044, 73.7786099810005, 608.6863403320312, 1
Singapur, 957, 21.583326043000454, 74.11666948300052, 138.2201080322266, 1
Veluk, 1360, 19.47244023200045, 73.61598002400052, 147.5767974853516, 1
Bursunge, 533, 19.448300077000454, 73.5881500640005, 163.6672058105469, 1
Mandus, 355, 19.226309200000458, 72.97023871400052, 37.41412734985352, 1
Khed, 493, 17.716666162000422, 73.38332905800053, 18.63289642333984, 1
Shelgaon, 743, 20.78332853300043, 76.1333275290005, 276.3626098632812, 1
Wanote, 154, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Shiroshi, 1130, 19.39999828700047, 73.61666935200049, 180.2456970214844, 1
Anandnagar, 552, 18.625315531000467, 73.84293627300053, 589.7178955078125, 1
Fangaloshi, 806, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Talegaon, 1395, 20.14999623400047, 73.81666760400049, 677.8033447265625, 1
Ambiwali, 267, 19.00407842000044, 73.17659940200053, 28.14707374572754, 1
Dighephal, 105, 19.377530004000448, 73.64918007800048, 133.9187316894531, 1
Paronde, 406, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Panshet, 510, 18.48823969500046, 73.84852927700052, 590.1175537109375, 1
Pendhari, 281, 19.418217170000446, 72.8224898250005, 5.075047492980957, 1
Korawale, 1793, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Vidhe, 1188, 18.922384915000464, 72.8266684940005, 11.20764541625977, 1
Kanharle, 798, 19.25455028300047, 73.51563029700048, 108.7470245361328, 1
Padale, 644, 17.87078648600044, 73.0794170260005, 9.12125301361084, 1
Mandwat, 177, 19.264600346000464, 73.5662201610005, 114.6376724243164, 1
Kheware, 814, 19.245750204000444, 73.5785602030005, 150.5881500244141, 1
Madh, 798, 19.149995972000454, 72.83332936400052, 6.191536426544189, 1
Durgapur, 875, 19.99999754400045, 79.29999802500049, 197.1213989257812, 1
Jaigaon, 496, 21.048606993000476, 76.53443993500053, 303.7344970703125, 1
Dudhanoli, 710, 19.226850233000448, 73.5727501930005, 157.8916168212891, 1
Khutarwadigaon, 442, 19.231260060000466, 73.55219022000051, 145.1956176757812, 1
Tulai, 1102, 19.98945948000045, 73.79568596600052, 583.9096069335938, 1
Bandhivali, 858, 19.223190326000463, 73.49806003700053, 144.6615753173828, 1
Mharas, 799, 19.86745730600046, 75.36782845700048, 600.052734375, 1
Kedurli, 919, 19.203320122000434, 73.45979028300053, 110.4741363525391, 1
Ghagurli, 342, 19.25740027100045, 72.8593601020005, 8.267711639404297, 1
Talekhal, 489, 21.133859861000474, 79.0739500840005, 309.7752685546875, 1
Khopivali, 1333, 19.209930235000456, 73.55564013500049, 161.0228576660156, 1
Narivali, 1658, 19.133738914000446, 73.08770979000053, 10.034743309021, 1
