27.079,18.8934,16.696
27.079,18.956,16.696
27.079,19.0186,16.696
27.079,19.0811,16.696
27.079,18.7683,16.696
27.079,18.8934,12.8367
27.0789,18.8622,16.7233
27.079,19.0186,16.696
