271.195,-1,0  
247.805,-1,17.7908 
180.135,-1,24.1955 
229.665,-1,25.8377  
229.665,-1,26.3304  
229.665,-1,25.2903  
220.785,-1,24.0313 
219.772,-1,26.3304  
199.099,-1,25.2903 
229.665,-1,24.9071  
