1,27.079,18.8934,16.696
2,27.079,18.956,16.696
3,27.079,19.0186,16.696
4,27.079,19.0811,16.696
5,27.079,18.7683,16.696
6,27.079,18.8934,12.8367
7,27.0789,18.8622,16.7233
8,27.079,19.0186,16.696
