Dhavale,1167,18.4006,76.582,51,0.0622682
Balegaon,2982,17.1833,75.6,144,0.0278057
Karhe,5458,21.5547,76.8902,149,0.0269868
Jaigaon,6297,21.0486,76.5344,148,0.0271468
Chandrapur,11208,19.95,79.3,164,0.0247899
Vaghadi,19221,21.3833,74.85,159,0.0254824
Pendhari,65713,16.4619,73.5096,82.6493,0.0208092
Raipur,2702122,21.0833,73.8333,186.16,0.0221159
Ozar,3283540,20.0057,73.1195,196.491,0.0210526
Panshet,3294276,19.3587,73.6801,196,0.0211008
Ase,3281654,20.0073,73.306,199.178,0.0207921
