Sidheshwar Peth,304,17.67033,75.91142,110,1
Navi Peth,232,17.681452,75.844129,87.98,0.6
Sidharpur,1343,17.720046,75.898374,78.9,0.9
Bhavani Peth,1221,17.6751824818,75.9671974182,97.54,0.4
Rohini Nagar,3322,17.619946,75.9073,98,0.5
Darganhalli,354,17.684116,76.03641,120,0.9
Katgaon,200,17.944891,76.187342,102,0.1
