2,0.000271195,-1,0
3,0.000247805,-1,17.7908
4,0.000229665,-1,26.3304
5,0.000229665,-1,25.8377
6,0.000229665,-1,25.2903
7,0.000229665,-1,24.9071
8,0.000220785,-1,24.0313
9,0.000219772,-1,26.3304
10,0.000199099,-1,25.2903
11,0.000180135,-1,24.1955
